name,city,state,lat,lon
FLETCHER HS,Fletcher,Oklahoma,34.822354,-98.239948
FORGAN HS,Forgan,Oklahoma,36.9072,-100.5409
FORT GIBSON HS,Fort Gibson,Oklahoma,35.7923,-95.2404
FORT SUPPLY HS,Fort Supply,Oklahoma,36.571933,-99.569889
FOX HS,Fox,Oklahoma,34.36255,-97.491234
FOYIL HS,Foyil,Oklahoma,36.433735,-95.524926
FREDERICK HS,Frederick,Oklahoma,34.3929,-99.0102
FREEDOM HS,Freedom,Oklahoma,36.770165,-99.112422
FORT TOWSON HS,Fort Towson,Oklahoma,34.021551,-95.269705
GANS HS,Gans,Oklahoma,35.390316,-94.688896
GARBER HS,Garber,Oklahoma,36.433,-97.5834
GEARY HS,Geary,Oklahoma,35.628613,-98.318717
GERONIMO HS,Geronimo,Oklahoma,34.485829,-98.397409
GLENCOE HS,Glencoe,Oklahoma,36.231526,-96.923506
GLENPOOL HS,Glenpool,Oklahoma,35.955153,-96.004055
GOODWELL HS,Goodwell,Oklahoma,36.596231,-101.631749
GORE HS,Gore,Oklahoma,35.541881,-95.124755
GRACEMONT HS,Gracemont,Oklahoma,35.189,-98.2564
GRANDFIELD HS,Grandfield,Oklahoma,34.229195,-98.69254
GRANITE HS,Granite,Oklahoma,34.963723,-99.386437
GROVE HS,Grove,Oklahoma,36.5995,-94.749
GUTHRIE HS,Guthrie,Oklahoma,35.8934,-97.4215
GUYMON HS,Guymon,Oklahoma,36.699453,-101.488182
HAILEYVILLE HS,Haileyville,Oklahoma,34.851793,-95.578886
HAMMON HS,Hammon,Oklahoma,35.6291,-99.3817
HANNA HS,Hanna,Oklahoma,35.205601,-95.888065
HARDESTY HS,Hardesty,Oklahoma,36.61375,-101.195
HARRAH HS,Harrah,Oklahoma,35.4869,-97.1704
HARTSHORNE HS,Hartshorne,Oklahoma,34.842165,-95.568116
HASKELL HS,Haskell,Oklahoma,35.8258,-95.6847
HAWORTH HS,Haworth,Oklahoma,33.848336,-94.653549
HEALDTON HS,Healdton,Oklahoma,34.2306,-97.4884
HEAVENER HS,Heavener,Oklahoma,34.885465,-94.597879
HENNESSEY HS,Hennessey,Oklahoma,36.1099,-97.8911
HENRYETTA HS,Henryetta,Oklahoma,35.444967,-96.006885
HILLDALE HS,Muskogee,Oklahoma,35.6977,-95.37
HINTON HS,Hinton,Oklahoma,35.477518,-98.35595
MIDWAY HS,Council Hill,Oklahoma,35.5543,-95.653
HOBART HS,Hobart,Oklahoma,35.0328,-99.091
HOLDENVILLE HS,Holdenville,Oklahoma,35.084504,-96.397625
HOLLIS HS,Hollis,Oklahoma,34.685589,-99.918057
HOMINY HS,Hominy,Oklahoma,36.41374,-96.390402
HOOKER HS,Hooker,Oklahoma,36.8621,-101.2147
HOWE HS,Howe,Oklahoma,34.9544,-94.6367
HUGO HS,Hugo,Oklahoma,34.014645,-95.510703
HULBERT JR-SR HS (SR),Hulbert,Oklahoma,35.93131,-95.145386
IDABEL HS,Idabel,Oklahoma,33.882,-94.8156
INDIAHOMA HS,Indiahoma,Oklahoma,34.6189,-98.7542
INDIANOLA HS,Indianola,Oklahoma,35.159252,-95.772588
INOLA HS,Inola,Oklahoma,36.158958,-95.504975
JAY HS,Jay,Oklahoma,36.4299,-94.7871
JENKS HS,Jenks,Oklahoma,36.02721,-95.970736
JONES HS,Jones,Oklahoma,35.561536,-97.290247
KANSAS HS,Kansas,Oklahoma,36.2127,-94.8042
KELLYVILLE HS,Kellyville,Oklahoma,35.946,-96.2076
KEOTA HS,Keota,Oklahoma,35.2577,-94.9209
KETCHUM HS,Ketchum,Oklahoma,36.525774,-95.017906
KIEFER HS,Kiefer,Oklahoma,35.943766,-96.043633
KINGFISHER HS,Kingfisher,Oklahoma,35.844657,-97.942535
KINGSTON HS,Kingston,Oklahoma,34.00056,-96.713908
KINTA HS,Kinta,Oklahoma,35.117754,-95.238387
KIOWA HS,Kiowa,Oklahoma,34.717781,-95.894898
KONAWA HS,Konawa,Oklahoma,34.956926,-96.761925
KREMLIN-HILLSDALE HS,Kremlin,Oklahoma,36.543633,-97.829839
DEER CREEK-LAMONT HS,Lamont,Oklahoma,36.687453,-97.561914
LATTA HS,Ada,Oklahoma,34.7524,-96.706
LAVERNE HS,Laverne,Oklahoma,36.709212,-99.900652
EISENHOWER HS,Lawton,Oklahoma,34.607,-98.4589
LAWTON HS,Lawton,Oklahoma,34.6173,-98.4036
MACARTHUR HS,Lawton,Oklahoma,34.6095,-98.3369
LEFLORE HS,Leflore,Oklahoma,34.8962,-94.9793
LEEDEY HS,Leedey,Oklahoma,35.868315,-99.342002
LEXINGTON HS,Lexington,Oklahoma,35.015977,-97.325428
LIBERTY HS,Mounds,Oklahoma,35.872338,-95.9548
LINDSAY HS,Lindsay,Oklahoma,34.8343,-97.6135
LITTLE AXE HS,Norman,Oklahoma,35.2339,-97.1949
LOCUST GROVE HS,Locust Grove,Oklahoma,36.204341,-95.171184
LONE GROVE HS,Lone Grove,Oklahoma,34.1754,-97.2465
LONE WOLF HS,Lone Wolf,Oklahoma,34.9878,-99.2487
LOOKEBA-SICKLES HS,Lookeba,Oklahoma,35.349087,-98.455399
LUTHER HS,Luther,Oklahoma,35.65408,-97.196274
MACOMB HS,Macomb,Oklahoma,35.144711,-97.009408
MADILL HS,Madill,Oklahoma,34.083694,-96.779674
MANGUM HS,Mangum,Oklahoma,34.877176,-99.50682
MANNFORD HS,Mannford,Oklahoma,36.1201,-96.3509
MARIETTA HS,Marietta,Oklahoma,33.929955,-97.12549
MARLOW HS,Marlow,Oklahoma,34.646876,-97.961217
MASON HS,Mason,Oklahoma,35.567084,-96.351157
MAUD HS,Maud,Oklahoma,35.1336,-96.7731
MAYSVILLE HS,Maysville,Oklahoma,34.822,-97.4086
MCCURTAIN HS,McCurtain,Oklahoma,35.151723,-94.973412
MCALESTER HS,McAlester,Oklahoma,34.9368,-95.7412
MCLOUD HS,McLoud,Oklahoma,35.4251,-97.101065
MEDFORD HS,Medford,Oklahoma,36.809738,-97.735305
MEEKER HS,Meeker,Oklahoma,35.5038,-96.8918
MERRITT HS,Elk City,Oklahoma,35.378949,-99.471677
MIAMI HS,Miami,Oklahoma,36.874644,-94.85391
CARL ALBERT HS,Oklahoma City,Oklahoma,35.4447,-97.3542
DEL CITY HS,Del City,Oklahoma,35.4462,-97.4401
MIDWEST CITY HS,Midwest City,Oklahoma,35.4532,-97.3984
MILBURN HS,Milburn,Oklahoma,34.2418,-96.5523
MILL CREEK HS,Mill Creek,Oklahoma,34.398264,-96.826548
MILLWOOD HS,Oklahoma City,Oklahoma,35.54083,-97.475822
MINCO HS,Minco,Oklahoma,35.306075,-97.950231
MOORE HS,Moore,Oklahoma,35.3398,-97.4758
WESTMOORE HS,Oklahoma City,Oklahoma,35.342714,-97.531658
SOUTHMOORE HS,Moore,Oklahoma,35.3111,-97.5152
MOORELAND HS,Mooreland,Oklahoma,36.44386,-99.208593
MORRIS HS,Morris,Oklahoma,35.607235,-95.853767
MORRISON HS,Morrison,Oklahoma,36.2991,-97.0064
MOSS HS,Holdenville,Oklahoma,35.071932,-96.231318
MOUNDS HS,Mounds,Oklahoma,35.8812,-96.0549
MOYERS HS,Moyers,Oklahoma,34.32627,-95.655399
MULDROW HS,Muldrow,Oklahoma,35.399438,-94.612444
MULHALL-ORLANDO HS,Orlando,Oklahoma,36.148894,-97.371987
MUSKOGEE HS,Muskogee,Oklahoma,35.771768,-95.33004
MUSTANG HS,Mustang,Oklahoma,35.385,-97.727
SHARON-MUTUAL HS,Mutual,Oklahoma,36.229592,-99.172567
NAVAJO HS,Altus,Oklahoma,34.740714,-99.230882
NEW LIMA HS,Wewoka,Oklahoma,35.1717,-96.5922
NEWCASTLE HS,Newcastle,Oklahoma,35.2482,-97.6013
NEWKIRK HS,Newkirk,Oklahoma,36.873825,-97.061515
SENIOR HS,Ninnekah,Oklahoma,34.9481,-97.9221
NOBLE HS,Noble,Oklahoma,35.1487,-97.3726
NORMAN HS,Norman,Oklahoma,35.2197,-97.4563
NORMAN NORTH HS,Norman,Oklahoma,35.2409,-97.4489
DIMENSIONS ACADEMY,Norman,Oklahoma,35.231668,-97.437283
CHISHOLM HS,Enid,Oklahoma,36.4643,-97.9276
NOWATA HS,Nowata,Oklahoma,36.6964,-95.6453
OAKS-MISSION HS,Oaks,Oklahoma,36.165398,-94.853934
OILTON HS,Oilton,Oklahoma,36.0824,-96.5797
OKARCHE HS,Okarche,Oklahoma,35.726927,-97.984269
OKAY HS,Okay,Oklahoma,35.8657,-95.3063
OKEENE JR-SR HS (SR),Okeene,Oklahoma,36.1186,-98.3159
CAPITOL HILL HS,Oklahoma City,Oklahoma,35.4273,-97.5225
DOUGLASS HS,Oklahoma City,Oklahoma,35.475368,-97.475201
U. S. GRANT HS,Oklahoma City,Oklahoma,35.4155,-97.5447
NORTHWEST CLASSEN HS,Oklahoma City,Oklahoma,35.499,-97.564
STAR SPENCER HS,Spencer,Oklahoma,35.501331,-97.381761
CLASSEN HS OF ADVANCED STUDIES,Oklahoma City,Oklahoma,35.501572,-97.493078
SOUTHEAST HS,Oklahoma City,Oklahoma,35.4122,-97.5097
EMERSON ALTERNATIVE ED. (HS),Oklahoma City,Oklahoma,35.4747,-97.5221
JOHN MARSHALL HS,Oklahoma City,Oklahoma,35.593,-97.5886
PUTNAM HEIGHTS ACADEMY HS,Oklahoma City,Oklahoma,35.508215,-97.539972
OKMULGEE HS,Okmulgee,Oklahoma,35.626,-95.9757
OKTAHA HS,Oktaha,Oklahoma,35.577302,-95.4726
OLIVE HS,Drumright,Oklahoma,36.027734,-96.480429
LOMEGA HS,Omega,Oklahoma,35.908834,-98.191497
OOLOGAH-TALALA HS,Oologah,Oklahoma,36.4578,-95.70811
OWASSO HS,Owasso,Oklahoma,36.279988,-95.828499
PADEN HS,PADEN,Oklahoma,35.503971,-96.570629
PANAMA HS,Panama,Oklahoma,35.17504,-94.669964
PAOLI HS,Paoli,Oklahoma,34.82835,-97.264717
PAULS VALLEY HS,Pauls Valley,Oklahoma,34.7472,-97.2164
PAWHUSKA HS,Pawhuska,Oklahoma,36.6745,-96.3304
PAWNEE HS,Pawnee,Oklahoma,36.333007,-96.805528
PERKINS-TRYON HS,PERKINS,Oklahoma,35.9861,-97.0235
PERRY HS,Perry,Oklahoma,36.289353,-97.291846
PIEDMONT HS,Piedmont,Oklahoma,35.654,-97.7573
PITTSBURG HS,Pittsburg,Oklahoma,34.713582,-95.854129
PLAINVIEW HS,Ardmore,Oklahoma,34.1578,-97.1761
PIONEER-PLEASANT VALE HS,Waukomis,Oklahoma,36.2752,-97.7836
POCOLA HS,Pocola,Oklahoma,35.2608,-94.4694
PONCA CITY HS,Ponca City,Oklahoma,36.7153,-97.0771
POND CREEK-HUNTER HS,Pond Creek,Oklahoma,36.6687,-97.7971
PORUM HS,Porum,Oklahoma,35.361039,-95.268191
POTEAU HS,Poteau,Oklahoma,35.064638,-94.625199
PRAGUE HS,Prague,Oklahoma,35.4881,-96.6974
PRESTON HS,Okmulgee,Oklahoma,35.711121,-95.995967
PRUE HS,Prue,Oklahoma,36.2537,-96.2662
PRYOR HS,Pryor,Oklahoma,36.2914,-95.3054
PURCELL HS,Purcell,Oklahoma,35.038143,-97.367062
PUTNAM CITY HS,Oklahoma City,Oklahoma,35.5214,-97.6084
PUTNAM CITY WEST HS,Oklahoma City,Oklahoma,35.4923,-97.6611
PUTNAM CITY NORTH HS,Oklahoma City,Oklahoma,35.5892,-97.6371
QUAPAW HS,Quapaw,Oklahoma,36.9584,-94.7907
QUINTON HS,Quinton,Oklahoma,35.126017,-95.366838
CANEY VALLEY HS,Ramona,Oklahoma,36.532915,-95.925004
RATTAN HS,Rattan,Oklahoma,34.199165,-95.421334
RED OAK HS,Red Oak,Oklahoma,34.9551,-95.0794
REYDON HS,Reydon,Oklahoma,35.6561,-99.9193
RINGLING HS,Ringling,Oklahoma,34.185787,-97.594104
RINGWOOD HS,Ringwood,Oklahoma,36.38179,-98.24611
RIPLEY HS,Ripley,Oklahoma,36.0137,-96.9028
ROFF HS,Roff,Oklahoma,34.62769,-96.840444
ROLAND HS,Roland,Oklahoma,35.417219,-94.516903
RUSH SPRINGS HS,Rush Springs,Oklahoma,34.7831,-97.9613
RYAN HS,Ryan,Oklahoma,34.025247,-97.9492
SOUTH COFFEYVILLE HS,South Coffeyville,Oklahoma,36.994096,-95.6124
SALINA HS,Salina,Oklahoma,36.3015,-95.1478
SALLISAW HS,Sallisaw,Oklahoma,35.4509,-94.8197
CHARLES PAGE HS,Sand Springs,Oklahoma,36.1432,-96.103
SAPULPA HS,Sapulpa,Oklahoma,35.9981,-96.0969
SASAKWA HS,Sasakwa,Oklahoma,34.9504,-96.5241
SAVANNA HS,Savanna,Oklahoma,34.826512,-95.842039
SAYRE HS,Sayre,Oklahoma,35.313746,-99.632986
SCHULTER HS,Schulter,Oklahoma,35.5143,-95.9592
SEILING JR-SR HS (SR),Seiling,Oklahoma,36.147,-98.9203
SEMINOLE HS,Seminole,Oklahoma,35.245828,-96.713716
BLANCHE THOMAS HS,Sentinel,Oklahoma,35.1558,-99.1702
SEQUOYAH HS,Claremore,Oklahoma,36.3756,-95.5583
SHATTUCK HS,Shattuck,Oklahoma,36.2711,-99.8836
SHAWNEE HS,Shawnee,Oklahoma,35.341375,-96.937771
SHIDLER HS,Shidler,Oklahoma,36.7814,-96.664171
SILO HS,Durant,Oklahoma,34.038746,-96.477049
SKIATOOK HS,Skiatook,Oklahoma,36.3656,-96.0165
SMITHVILLE HS,Smithville,Oklahoma,34.4704,-94.6457
SNYDER HS,Snyder,Oklahoma,34.657014,-98.951111
SOPER HS,Soper,Oklahoma,34.037147,-95.699171
